Time,Counts,Normalized_Counts
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,1.0,0.017241379310344827
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,1.0,0.017241379310344827
10400.0,1.0,0.017241379310344827
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,1.0,0.017241379310344827
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,2.0,0.034482758620689655
10400.0,1.0,0.017241379310344827
10400.0,0.0,0.0
10400.0,1.0,0.017241379310344827
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,3.0,0.05172413793103448
10400.0,0.0,0.0
10400.0,3.0,0.05172413793103448
10400.0,1.0,0.017241379310344827
10400.0,1.0,0.017241379310344827
10400.0,2.0,0.034482758620689655
10400.0,1.0,0.017241379310344827
10400.0,0.0,0.0
10400.0,2.0,0.034482758620689655
10400.0,1.0,0.017241379310344827
10400.0,2.0,0.034482758620689655
10400.0,1.0,0.017241379310344827
10400.0,3.0,0.05172413793103448
10400.0,2.0,0.034482758620689655
10400.0,0.0,0.0
10400.0,4.0,0.06896551724137931
10400.0,0.0,0.0
10400.0,2.0,0.034482758620689655
10400.0,0.0,0.0
10400.0,3.0,0.05172413793103448
10400.0,0.0,0.0
10400.0,3.0,0.05172413793103448
10400.0,1.0,0.017241379310344827
10400.0,0.0,0.0
10400.0,6.0,0.10344827586206896
10400.0,2.0,0.034482758620689655
10400.0,1.0,0.017241379310344827
10400.0,1.0,0.017241379310344827
10400.0,2.0,0.034482758620689655
10400.0,1.0,0.017241379310344827
10400.0,0.0,0.0
10400.0,1.0,0.017241379310344827
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,1.0,0.017241379310344827
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
10400.0,0.0,0.0
