Time,Counts,Normalized_Counts
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,1.0,0.006134969325153374
5200.0,1.0,0.006134969325153374
5200.0,2.0,0.012269938650306749
5200.0,1.0,0.006134969325153374
5200.0,2.0,0.012269938650306749
5200.0,1.0,0.006134969325153374
5200.0,3.0,0.018404907975460124
5200.0,3.0,0.018404907975460124
5200.0,9.0,0.05521472392638037
5200.0,4.0,0.024539877300613498
5200.0,4.0,0.024539877300613498
5200.0,2.0,0.012269938650306749
5200.0,5.0,0.03067484662576687
5200.0,6.0,0.03680981595092025
5200.0,4.0,0.024539877300613498
5200.0,12.0,0.0736196319018405
5200.0,6.0,0.03680981595092025
5200.0,9.0,0.05521472392638037
5200.0,8.0,0.049079754601226995
5200.0,9.0,0.05521472392638037
5200.0,7.0,0.04294478527607362
5200.0,11.0,0.06748466257668712
5200.0,3.0,0.018404907975460124
5200.0,12.0,0.0736196319018405
5200.0,5.0,0.03067484662576687
5200.0,1.0,0.006134969325153374
5200.0,4.0,0.024539877300613498
5200.0,3.0,0.018404907975460124
5200.0,1.0,0.006134969325153374
5200.0,5.0,0.03067484662576687
5200.0,2.0,0.012269938650306749
5200.0,1.0,0.006134969325153374
5200.0,2.0,0.012269938650306749
5200.0,2.0,0.012269938650306749
5200.0,2.0,0.012269938650306749
5200.0,2.0,0.012269938650306749
5200.0,2.0,0.012269938650306749
5200.0,2.0,0.012269938650306749
5200.0,0.0,0.0
5200.0,2.0,0.012269938650306749
5200.0,1.0,0.006134969325153374
5200.0,0.0,0.0
5200.0,1.0,0.006134969325153374
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
5200.0,0.0,0.0
