Time,Counts,Normalized_Counts
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,1.0,0.010638297872340425
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,1.0,0.010638297872340425
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,1.0,0.010638297872340425
4000.0,1.0,0.010638297872340425
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,1.0,0.010638297872340425
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,1.0,0.010638297872340425
4000.0,0.0,0.0
4000.0,2.0,0.02127659574468085
4000.0,3.0,0.031914893617021274
4000.0,1.0,0.010638297872340425
4000.0,0.0,0.0
4000.0,1.0,0.010638297872340425
4000.0,3.0,0.031914893617021274
4000.0,1.0,0.010638297872340425
4000.0,0.0,0.0
4000.0,1.0,0.010638297872340425
4000.0,0.0,0.0
4000.0,2.0,0.02127659574468085
4000.0,3.0,0.031914893617021274
4000.0,0.0,0.0
4000.0,4.0,0.0425531914893617
4000.0,2.0,0.02127659574468085
4000.0,1.0,0.010638297872340425
4000.0,3.0,0.031914893617021274
4000.0,2.0,0.02127659574468085
4000.0,4.0,0.0425531914893617
4000.0,4.0,0.0425531914893617
4000.0,1.0,0.010638297872340425
4000.0,4.0,0.0425531914893617
4000.0,5.0,0.05319148936170213
4000.0,5.0,0.05319148936170213
4000.0,3.0,0.031914893617021274
4000.0,1.0,0.010638297872340425
4000.0,1.0,0.010638297872340425
4000.0,1.0,0.010638297872340425
4000.0,2.0,0.02127659574468085
4000.0,2.0,0.02127659574468085
4000.0,2.0,0.02127659574468085
4000.0,6.0,0.06382978723404255
4000.0,3.0,0.031914893617021274
4000.0,2.0,0.02127659574468085
4000.0,2.0,0.02127659574468085
4000.0,2.0,0.02127659574468085
4000.0,2.0,0.02127659574468085
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,1.0,0.010638297872340425
4000.0,2.0,0.02127659574468085
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,2.0,0.02127659574468085
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,1.0,0.010638297872340425
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,1.0,0.010638297872340425
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
4000.0,0.0,0.0
