Time,Counts,Normalized_Counts
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,1.0,0.012048192771084338
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,1.0,0.012048192771084338
800.0,0.0,0.0
800.0,0.0,0.0
800.0,1.0,0.012048192771084338
800.0,0.0,0.0
800.0,1.0,0.012048192771084338
800.0,0.0,0.0
800.0,1.0,0.012048192771084338
800.0,2.0,0.024096385542168676
800.0,0.0,0.0
800.0,1.0,0.012048192771084338
800.0,1.0,0.012048192771084338
800.0,0.0,0.0
800.0,1.0,0.012048192771084338
800.0,2.0,0.024096385542168676
800.0,0.0,0.0
800.0,2.0,0.024096385542168676
800.0,2.0,0.024096385542168676
800.0,2.0,0.024096385542168676
800.0,5.0,0.060240963855421686
800.0,2.0,0.024096385542168676
800.0,0.0,0.0
800.0,5.0,0.060240963855421686
800.0,1.0,0.012048192771084338
800.0,4.0,0.04819277108433735
800.0,3.0,0.03614457831325301
800.0,0.0,0.0
800.0,0.0,0.0
800.0,2.0,0.024096385542168676
800.0,2.0,0.024096385542168676
800.0,2.0,0.024096385542168676
800.0,3.0,0.03614457831325301
800.0,2.0,0.024096385542168676
800.0,6.0,0.07228915662650602
800.0,4.0,0.04819277108433735
800.0,1.0,0.012048192771084338
800.0,2.0,0.024096385542168676
800.0,2.0,0.024096385542168676
800.0,1.0,0.012048192771084338
800.0,3.0,0.03614457831325301
800.0,0.0,0.0
800.0,1.0,0.012048192771084338
800.0,5.0,0.060240963855421686
800.0,0.0,0.0
800.0,1.0,0.012048192771084338
800.0,2.0,0.024096385542168676
800.0,1.0,0.012048192771084338
800.0,1.0,0.012048192771084338
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,1.0,0.012048192771084338
800.0,1.0,0.012048192771084338
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,1.0,0.012048192771084338
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,1.0,0.012048192771084338
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
800.0,0.0,0.0
