Time,Counts,Normalized_Counts
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,1.0,0.007874015748031496
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,1.0,0.007874015748031496
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,1.0,0.007874015748031496
18800.0,2.0,0.015748031496062992
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,1.0,0.007874015748031496
18800.0,0.0,0.0
18800.0,1.0,0.007874015748031496
18800.0,1.0,0.007874015748031496
18800.0,1.0,0.007874015748031496
18800.0,1.0,0.007874015748031496
18800.0,0.0,0.0
18800.0,1.0,0.007874015748031496
18800.0,1.0,0.007874015748031496
18800.0,3.0,0.023622047244094488
18800.0,0.0,0.0
18800.0,2.0,0.015748031496062992
18800.0,1.0,0.007874015748031496
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,1.0,0.007874015748031496
18800.0,2.0,0.015748031496062992
18800.0,1.0,0.007874015748031496
18800.0,1.0,0.007874015748031496
18800.0,2.0,0.015748031496062992
18800.0,3.0,0.023622047244094488
18800.0,2.0,0.015748031496062992
18800.0,1.0,0.007874015748031496
18800.0,3.0,0.023622047244094488
18800.0,2.0,0.015748031496062992
18800.0,3.0,0.023622047244094488
18800.0,4.0,0.031496062992125984
18800.0,1.0,0.007874015748031496
18800.0,3.0,0.023622047244094488
18800.0,2.0,0.015748031496062992
18800.0,1.0,0.007874015748031496
18800.0,3.0,0.023622047244094488
18800.0,1.0,0.007874015748031496
18800.0,2.0,0.015748031496062992
18800.0,3.0,0.023622047244094488
18800.0,2.0,0.015748031496062992
18800.0,5.0,0.03937007874015748
18800.0,2.0,0.015748031496062992
18800.0,4.0,0.031496062992125984
18800.0,5.0,0.03937007874015748
18800.0,2.0,0.015748031496062992
18800.0,1.0,0.007874015748031496
18800.0,2.0,0.015748031496062992
18800.0,1.0,0.007874015748031496
18800.0,3.0,0.023622047244094488
18800.0,0.0,0.0
18800.0,2.0,0.015748031496062992
18800.0,4.0,0.031496062992125984
18800.0,2.0,0.015748031496062992
18800.0,2.0,0.015748031496062992
18800.0,5.0,0.03937007874015748
18800.0,2.0,0.015748031496062992
18800.0,0.0,0.0
18800.0,5.0,0.03937007874015748
18800.0,1.0,0.007874015748031496
18800.0,1.0,0.007874015748031496
18800.0,1.0,0.007874015748031496
18800.0,0.0,0.0
18800.0,1.0,0.007874015748031496
18800.0,1.0,0.007874015748031496
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,1.0,0.007874015748031496
18800.0,3.0,0.023622047244094488
18800.0,1.0,0.007874015748031496
18800.0,4.0,0.031496062992125984
18800.0,0.0,0.0
18800.0,1.0,0.007874015748031496
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,1.0,0.007874015748031496
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,1.0,0.007874015748031496
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,1.0,0.007874015748031496
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,1.0,0.007874015748031496
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
18800.0,0.0,0.0
